rank,word,frequency,log_frequency,zm_log_prediction,residual_log_freq_minus_zm,sr_x_log_rank,natural_raw_c_over_r_plus_c,natural_param_x_c_over_r_plus_c,reference_x_log_r_plus_c
4185,wand,17,2.8332133440562162,2.6916191047190239,0.14159423933719228,0.83402020584070158,0.055271653113694537,0.093702978604602888,0.645849088380689
4186,westmorland,17,2.8332133440562162,2.6912298853509,0.14198345870531615,0.83404266804089888,0.055259178821542,0.093690960016676816,0.64589560280905711
4187,whereupon,17,2.8332133440562162,2.690840753816012,0.14237259024020421,0.83406512487570739,0.055246710158779744,0.093678946852491132,0.64594210674074082
4188,withered,17,2.8332133440562162,2.6904517100747345,0.14276163398148167,0.8340875763476896,0.055234247121597982,0.093666939108375216,0.64598860018047621
4189,wonders,17,2.8332133440562162,2.6900627540874567,0.14315058996875951,0.83411002245940635,0.055221789706190377,0.093654936780661779,0.64603508313299662
4190,abhorred,16,2.7725887222397811,2.6896738858145977,0.082914836425183491,0.83413246321341639,0.055209337908754007,0.093642939865686836,0.64608155560303226
4191,abominable,16,2.7725887222397811,2.6892851052166087,0.08330361702317246,0.83415489861227687,0.055196891725489403,0.093630948359789717,0.64612801759531002
4192,adder,16,2.7725887222397811,2.6888964122539623,0.083692309985818891,0.8341773286585431,0.055184451152600497,0.093618962259313016,0.6461744691145529
4193,admired,16,2.7725887222397811,2.6885078068871593,0.084080915352621854,0.83419975335476837,0.055172016186294658,0.093606981560602667,0.64622091016548189
4194,adore,16,2.7725887222397811,2.6881192890767291,0.084469433163051999,0.83422217270350429,0.055159586822782672,0.093595006260007885,0.64626734075281378
4195,advanced,16,2.7725887222397811,2.6877308587832243,0.084857863456556881,0.83424458670730084,0.055147163058278728,0.093583036353881141,0.64631376088126302
4196,affords,16,2.7725887222397811,2.6873425159672237,0.085246206272557412,0.83426699536870563,0.055134744889000435,0.09357107183857824,0.64636017055554029
4197,albeit,16,2.7725887222397811,2.6869542605893422,0.085634461650438976,0.83428939869026497,0.055122332311168809,0.093559112710458234,0.64640656978035294
4198,ample,16,2.7725887222397811,2.6865660926102066,0.086022629629574521,0.83431179667452326,0.055109925321008266,0.093547158965883476,0.64645295856040574
4199,appeared,16,2.7725887222397811,2.6861780119904797,0.08641071024930147,0.83433418932402259,0.055097523914746607,0.093535210601219554,0.64649933690040029
4200,arch,16,2.7725887222397811,2.6857900186908523,0.086798703548928824,0.83435657664130392,0.05508512808861505,0.093523267612835415,0.64654570480503404
4201,armies,16,2.7725887222397811,2.6854021126720333,0.087186609567747819,0.83437895862890621,0.055072737838848189,0.09351132999710314,0.64659206227900268
4202,arrant,16,2.7725887222397811,2.6850142938947652,0.087574428345015942,0.83440133528936611,0.05506035316168402,0.0934993977503982,0.64663840932699757
4203,array,16,2.7725887222397811,2.6846265623198171,0.087962159919964034,0.83442370662521914,0.055047974053363896,0.093487470869099254,0.64668474595370717
4204,author,16,2.7725887222397811,2.6842389179079813,0.088349804331799842,0.83444607263899861,0.055035600510132579,0.093475549349588238,0.64673107216381731
4205,beadle,16,2.7725887222397811,2.6838513606200767,0.088737361619704469,0.83446843333323628,0.055023232528238181,0.093463633188250336,0.64677738796201001
4206,bide,16,2.7725887222397811,2.683463890416947,0.08912483182283415,0.83449078871046167,0.055010870103932206,0.093451722381473978,0.64682369335296486
4207,bigot,16,2.7725887222397811,2.6830765072594698,0.089512214980311366,0.83451313877320321,0.054998513233469513,0.093439816925650843,0.64686998834135756
4208,bills,16,2.7725887222397811,2.6826892111085421,0.089899511131239063,0.83453548352398654,0.054986161913108338,0.093427916817175855,0.64691627293186083
4209,blast,16,2.7725887222397811,2.6823020019250876,0.090286720314693536,0.83455782296533665,0.05497381613911026,0.093416022052447173,0.64696254712914447
4210,bloods,16,2.7725887222397811,2.6819148796700603,0.090673842569720886,0.83458015709977562,0.054961475907740233,0.09340413262786619,0.64700881093787521
4211,boldness,16,2.7725887222397811,2.6815278443044335,0.091060877935347673,0.83460248592982444,0.054949141215266548,0.093392248539837533,0.64705506436271654
4212,branch,16,2.7725887222397811,2.681140895789218,0.091447826450563152,0.8346248094580021,0.054936812057960853,0.093380369784769046,0.64710130740832816
4213,breakfast,16,2.7725887222397811,2.6807540340854388,0.09183468815434237,0.83464712768682603,0.054924488432098149,0.093368496359071795,0.64714754007936781
4214,bulk,16,2.7725887222397811,2.6803672591541581,0.092221463085623068,0.83466944061881132,0.054912170333956761,0.093356628259160079,0.64719376238048898
4215,capable,16,2.7725887222397811,2.6799805709564541,0.092608151283327,0.83469174825647174,0.054899857759818364,0.093344765481451417,0.64723997431634306
4216,casket,16,2.7725887222397811,2.6795939694534372,0.092994752786343948,0.83471405060231918,0.054887550705967965,0.093332908022366504,0.64728617589157722
4217,cato,16,2.7725887222397811,2.6792074546062423,0.093381267633538823,0.83473634765886351,0.054875249168693907,0.093321055878329312,0.64733236711083664
4218,chiefly,16,2.7725887222397811,2.6788210263760295,0.093767695863751666,0.83475863942861328,0.054862953144287845,0.093309209045766922,0.64737854797876282
4219,cicero,16,2.7725887222397811,2.6784346847239906,0.094154037515790545,0.8347809259140746,0.054850662629044769,0.093297367521109703,0.64742471849999339
4220,cities,16,2.7725887222397811,2.6780484296113354,0.094540292628445766,0.83480320711775258,0.054838377619262982,0.093285531300791188,0.64747087867916431
4221,cloudy,16,2.7725887222397811,2.6776622609993019,0.09492646124047921,0.83482548304214976,0.054826098111244115,0.093273700381248104,0.64751702852090764
4222,coffin,16,2.7725887222397811,2.6772761788491604,0.095312543390620785,0.8348477536897676,0.054813824101293089,0.093261874758920352,0.64756316802985225
4223,coldly,16,2.7725887222397811,2.6768901831221985,0.095698539117582637,0.83487001906310532,0.054801555585718156,0.09325005443025107,0.64760929721062421
4224,colevile,16,2.7725887222397811,2.676504273779738,0.096084448460043159,0.83489227916466036,0.054789292560830864,0.093238239391686545,0.64765541606784582
4225,complaint,16,2.7725887222397811,2.6761184507831182,0.096470271456662982,0.83491453399692872,0.05477703502294605,0.093226429639676228,0.6477015246061375
4226,composition,16,2.7725887222397811,2.6757327140937086,0.096856008146072536,0.83493678356240453,0.054764782968381859,0.093214625170672749,0.64774762283011578
4227,confidence,16,2.7725887222397811,2.6753470636729091,0.097241658566872058,0.83495902786357978,0.054752536393459734,0.093202825981131998,0.64779371074439362
4228,conquered,16,2.7725887222397811,2.6749614994821371,0.097627222757644017,0.83498126690294516,0.054740295294504394,0.093191032067512891,0.6478397883535818
4229,counsellor,16,2.7725887222397811,2.6745760214828422,0.098012700756938909,0.83500350068298945,0.054728059667843866,0.093179243426277619,0.64788585566228774
4230,courtesan,16,2.7725887222397811,2.6741906296364952,0.098398092603285914,0.83502572920619955,0.054715829509809431,0.09316746005389151,0.64793191267511563
4231,coventry,16,2.7725887222397811,2.6738053239045954,0.09878339833518579,0.83504795247506047,0.054703604816735668,0.093155681946823027,0.64797795939666647
4232,cowardice,16,2.7725887222397811,2.6734201042486667,0.099168617991114427,0.83507017049205601,0.054691385584960429,0.093143909101543798,0.64802399583153858
4233,cudgel,16,2.7725887222397811,2.6730349706302601,0.099553751609521068,0.83509238325966773,0.05467917181082483,0.093132141514528602,0.64807002198432706
4234,cuts,16,2.7725887222397811,2.6726499230109546,0.099938799228826536,0.83511459078037531,0.054666963490673265,0.093120379182255408,0.64811603785962335
4235,dash,16,2.7725887222397811,2.672264961352349,0.10032376088743211,0.83513679305665722,0.054654760620853372,0.093108622101205241,0.64816204346201656
4236,depend,16,2.7725887222397811,2.671880085616074,0.1007086366237071,0.83515899009098971,0.054642563197716085,0.093096870267862369,0.64820803879609212
4237,determined,16,2.7725887222397811,2.6714952957637781,0.10109342647600306,0.83518118188584767,0.054630371217615555,0.093085123678714118,0.64825402386643338
4238,detested,16,2.7725887222397811,2.6711105917571469,0.10147813048263421,0.8352033684437038,0.054618184676909209,0.093073382330250989,0.64829999867761923
4239,din,16,2.7725887222397811,2.6707259735578752,0.10186274868190592,0.83522554976702912,0.054606003571957724,0.093061646218966607,0.64834596323422711
4240,ding,16,2.7725887222397811,2.6703414411277038,0.10224728111207737,0.83524772585829354,0.054593827899125015,0.093049915341357717,0.64839191754082959
4241,dislike,16,2.7725887222397811,2.6699569944283823,0.10263172781139884,0.8352698967199641,0.054581657654778237,0.093038189693924189,0.64843786160199768
4242,disposed,16,2.7725887222397811,2.669572633421696,0.10301608881808511,0.83529206235450726,0.054569492835287801,0.093026469273169016,0.64848379542229839
4243,dram,16,2.7725887222397811,2.6691883580694462,0.10340036417033494,0.83531422276438672,0.054557333437027324,0.093014754075598324,0.64852971900629697
4244,dressed,16,2.7725887222397811,2.6688041683334713,0.10378455390630981,0.83533637795206528,0.054545179456373688,0.093003044097721324,0.64857563235855331
4245,dwelling,16,2.7725887222397811,2.6684200641756259,0.10416865806415521,0.83535852792000354,0.054533030889706978,0.092991339336050347,0.64862153548362667
4246,eastcheap,16,2.7725887222397811,2.6680360455577929,0.1045526766819882,0.83538067267066041,0.054520887733410503,0.092979639787100832,0.64866742838607194
4247,ebb,16,2.7725887222397811,2.6676521124418855,0.10493660979789565,0.83540281220649304,0.05450874998387082,0.092967945447391342,0.64871331107044106
4248,envoi,16,2.7725887222397811,2.6672682647898345,0.10532045744994667,0.83542494652995691,0.054496617637477665,0.09295625631344348,0.64875918354128348
4249,epitaph,16,2.7725887222397811,2.6668845025636028,0.10570421967617838,0.83544707564350584,0.05448449069062402,0.092944572381782026,0.64880504580314491
4250,excess,16,2.7725887222397811,2.6665008257251692,0.10608789651461192,0.83546919954959198,0.054472369139706059,0.092932893648934797,0.64885089786056893
4251,ey,16,2.7725887222397811,2.6661172342365518,0.10647148800322936,0.83549131825066536,0.054460252981123169,0.092921220111432709,0.64889673971809492
4252,fang,16,2.7725887222397811,2.6657337280597808,0.10685499418000033,0.83551343174917458,0.054448142211277931,0.092909551765809756,0.64894257138026024
4253,fantastical,16,2.7725887222397811,2.6653503071569205,0.10723841508286069,0.83553554004756669,0.054436036826576141,0.092897888608603069,0.64898839285159882
4254,fates,16,2.7725887222397811,2.6649669714900579,0.10762175074972324,0.83555764314828662,0.05442393682342677,0.092886230636352762,0.64903420413664148
4255,fawn,16,2.7725887222397811,2.6645837210213017,0.10800500121847945,0.83557974105377764,0.054411842198242008,0.09287457784560213,0.64908000523991616
4256,feathers,16,2.7725887222397811,2.6642005557127924,0.10838816652698879,0.83560183376648156,0.054399752947437201,0.092862930232897434,0.64912579616594746
4257,fertile,16,2.7725887222397811,2.6638174755266917,0.10877124671308946,0.83562392128883822,0.054387669067430908,0.092851287794788101,0.64917157691925753
4258,fiends,16,2.7725887222397811,2.6634344804251864,0.10915424181459477,0.83564600362328589,0.054375590554644859,0.092839650527826556,0.64921734750436533
4259,fleance,16,2.7725887222397811,2.663051570370488,0.10953715186929314,0.83566808077226107,0.054363517405503964,0.092828018428568346,0.64926310792578645
4260,footing,16,2.7725887222397811,2.662668745324833,0.10991997691494815,0.83569015273819847,0.054351449616436294,0.092816391493571987,0.64930885818803441
4261,frantic,16,2.7725887222397811,2.6622860052504898,0.11030271698929139,0.83571221952353136,0.054339387183873107,0.092804769719399147,0.64935459829561792
4262,fret,16,2.7725887222397811,2.6619033501097444,0.11068537213003671,0.83573428113069081,0.054327330104248832,0.09279315310261449,0.64940032825304439
4263,fruitful,16,2.7725887222397811,2.6615207798649063,0.11106794237487483,0.83575633756210677,0.054315278374001047,0.09278154163978572,0.64944604806481798
4264,gentry,16,2.7725887222397811,2.6611382944783202,0.11145042776146097,0.83577838882020694,0.054303231989570488,0.092769935327483621,0.64949175773543866
4265,gladly,16,2.7725887222397811,2.660755893912345,0.11183282832743613,0.8358004349074174,0.05429119094740107,0.092758334162282019,0.64953745726940504
4266,grand,16,2.7725887222397811,2.66037357812937,0.11221514411041111,0.83582247582616309,0.05427915524393985,0.092746738140757762,0.64958314667121175
4267,gravity,16,2.7725887222397811,2.6599913470918075,0.11259737514797363,0.83584451157886663,0.054267124875637021,0.092735147259490724,0.64962882594535054
4268,hatch,16,2.7725887222397811,2.6596092007620999,0.1129795214776812,0.83586654216794887,0.054255099838945935,0.092723561515063807,0.64967449509631026
4269,heigh,16,2.7725887222397811,2.659227139102704,0.11336158313707712,0.83588856759582963,0.054243080130323099,0.092711980904062963,0.6497201541285772
4270,helps,16,2.7725887222397811,2.6588451620761173,0.11374356016366383,0.83591058786492645,0.05423106574622813,0.09270040542307717,0.64976580304663367
4271,highly,16,2.7725887222397811,2.6584632696448445,0.11412545259493667,0.83593260297765526,0.054219056683123816,0.092688835068698433,0.64981144185496009
4272,holla,16,2.7725887222397811,2.6580814617714275,0.11450726046835369,0.83595461293643036,0.05420705293747604,0.092677269837521711,0.64985707055803299
4273,homely,16,2.7725887222397811,2.6576997384184278,0.11488898382135337,0.83597661774366461,0.054195054505753848,0.092665709726145074,0.6499026891603269
4274,hound,16,2.7725887222397811,2.6573180995484353,0.1152706226913458,0.83599861740176862,0.054183061384429389,0.09265415473116953,0.64994829766631212
4275,howl,16,2.7725887222397811,2.6569365451240632,0.11565217711571796,0.83602061191315191,0.054171073569977947,0.092642604849199131,0.6499938960804571
4276,hurts,16,2.7725887222397811,2.6565550751079439,0.11603364713183728,0.8360426012802219,0.054159091058877909,0.092631060076840924,0.65003948440722736
4277,imprisonment,16,2.7725887222397811,2.6561736894627472,0.11641503277703391,0.83606458550538432,0.054147113847610798,0.092619520410704953,0.65008506265108401
4278,indifferent,16,2.7725887222397811,2.6557923881511556,0.11679633408862555,0.83608656459104336,0.054135141932661238,0.092607985847404262,0.65013063081648681
4279,inherit,16,2.7725887222397811,2.6554111711358814,0.11717755110389971,0.83610853853960176,0.054123175310516955,0.092596456383554904,0.65017618890789197
4280,instinct,16,2.7725887222397811,2.6550300383796621,0.11755868386011903,0.83613050735346006,0.054111213977668791,0.092584932015775889,0.6502217369297526
4281,instruction,16,2.7725887222397811,2.6546489898452563,0.11793973239452482,0.83615247103501744,0.05409925793061069,0.092573412740689268,0.65026727488651925
